Similarity,Associated
0.1513,NO
0.2093,NO
0.1951,NO
1.0,YES
0.7077,NO
1.0,YES
0.2134,NO
0.1872,NO
0.1556,NO
0.2093,NO
0.4176,NO
0.2093,NO
0.1949,NO
0.2093,NO
0.3064,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.1729,NO
0.1812,NO
0.1812,NO
0.31,NO
0.6139,NO
0.3315,NO
0.3464,NO
0.1812,NO
0.1812,NO
0.31,NO
1.0,YES
0.3591,NO
0.7443,YES
0.2846,NO
0.2749,NO
0.2839,NO
0.1812,NO
0.5985,NO
0.2886,NO
0.228,NO
0.1812,NO
0.4715,NO
1.0,YES
1.0,YES
0.9091,YES
1.0,YES
0.228,NO
1.0,YES
0.2574,NO
0.2216,NO
0.3233,NO
1.0,YES
0.4964,YES
0.6673,YES
1.0,YES
0.3986,NO
0.1816,NO
1.0,YES
0.1242,NO
1.0,YES
0.1629,NO
0.5121,NO
0.441,NO
0.441,NO
0.2557,NO
0.6673,YES
0.1816,NO
0.5248,YES
0.3901,NO
0.3571,YES
0.2485,NO
0.2483,NO
0.6965,NO
0.3693,NO
1.0,YES
0.6436,NO
1.0,YES
0.2216,NO
0.3233,NO
1.0,YES
0.2937,NO
0.3948,NO
1.0,YES
0.3772,NO
0.134,NO
1.0,YES
0.2219,NO
1.0,YES
0.1629,NO
0.4424,NO
0.4246,NO
0.2972,NO
0.1297,NO
0.5293,NO
0.0759,NO
0.3152,NO
0.1969,NO
0.2523,NO
0.2143,NO
0.2469,NO
0.5719,NO
0.3693,NO
1.0,YES
0.6436,NO
1.0,YES
0.1805,NO
0.1348,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.314,NO
0.1337,NO
1.0,YES
0.8778,NO
1.0,YES
0.8778,NO
0.445,NO
0.4298,NO
0.4439,NO
0.2014,NO
1.0,YES
0.1052,NO
1.0,YES
0.4988,NO
1.0,YES
0.8778,NO
0.8778,NO
0.8778,NO
0.8778,NO
0.7068,YES
0.8778,NO
0.7876,YES
0.1242,NO
0.3162,NO
1.0,YES
0.6479,NO
0.3468,NO
0.9109,YES
0.3184,NO
0.1258,NO
0.8237,YES
0.6038,NO
1.0,YES
0.6038,NO
0.5082,NO
0.2863,NO
0.2479,NO
0.2042,NO
0.6479,NO
0.1267,NO
0.6479,NO
0.3116,NO
0.4729,NO
0.6038,NO
0.6038,NO
0.6038,NO
0.6038,NO
1.0,YES
0.6038,NO
1.0,YES
0.2091,NO
0.2956,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2859,NO
0.221,NO
1.0,YES
0.3019,NO
1.0,YES
0.4207,NO
0.7871,NO
0.7602,NO
0.7852,NO
0.221,NO
1.0,YES
0.221,NO
1.0,YES
0.4988,NO
1.0,YES
0.3725,NO
0.457,NO
0.4207,NO
0.4207,NO
0.7068,YES
0.2242,NO
0.5859,YES
1.0,YES
1.0,YES
0.4952,NO
0.3683,NO
0.4952,NO
0.4952,NO
1.0,YES
1.0,YES
0.4952,NO
0.3547,NO
0.4952,NO
0.4076,NO
0.5915,NO
0.5915,NO
0.5915,NO
1.0,YES
0.4952,NO
1.0,YES
0.3642,NO
1.0,YES
0.2458,NO
0.3547,NO
0.4076,NO
0.4076,NO
0.4076,NO
0.4057,NO
0.3547,NO
0.4057,NO
0.2003,NO
0.3233,NO
1.0,YES
0.7438,YES
1.0,YES
1.0,YES
0.3986,NO
0.1381,NO
1.0,YES
0.4834,NO
1.0,YES
0.4834,NO
0.5579,NO
0.3991,NO
0.4122,NO
0.2557,NO
1.0,YES
0.0642,NO
0.7355,YES
0.4988,NO
0.4963,YES
0.4834,NO
0.4834,NO
0.6965,NO
0.4834,NO
1.0,YES
0.6436,NO
1.0,YES
0.2216,NO
0.3233,NO
1.0,YES
0.7438,YES
1.0,YES
1.0,YES
0.3986,NO
0.1381,NO
1.0,YES
0.2886,NO
1.0,YES
0.1838,NO
0.5579,NO
0.4246,NO
0.3659,NO
0.2557,NO
1.0,YES
0.1171,NO
0.7355,YES
0.4988,NO
0.4963,YES
0.3725,NO
0.3721,NO
0.6965,NO
0.3693,NO
1.0,YES
0.6436,NO
1.0,YES
0.2216,NO
0.3233,NO
1.0,YES
0.7438,YES
1.0,YES
1.0,YES
0.3986,NO
0.1381,NO
1.0,YES
0.1242,NO
1.0,YES
0.1629,NO
0.5579,NO
0.4246,NO
0.2972,NO
0.2557,NO
1.0,YES
0.0738,NO
0.7355,YES
0.4988,NO
0.4963,YES
0.3725,NO
0.3721,NO
0.6965,NO
0.3693,NO
1.0,YES
0.6436,NO
1.0,YES
0.1943,NO
0.3162,NO
1.0,YES
0.4235,YES
0.5693,YES
1.0,YES
0.3986,NO
0.1331,NO
1.0,YES
0.4433,NO
1.0,YES
0.4433,NO
0.5374,NO
0.438,NO
0.438,NO
0.2557,NO
0.5693,YES
0.1171,NO
0.6151,YES
0.3901,NO
0.2826,YES
0.4433,NO
0.4433,NO
0.6965,NO
0.4433,NO
1.0,YES
0.5796,NO
1.0,YES
0.1425,NO
0.1304,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.257,NO
0.1337,NO
1.0,YES
0.5159,NO
1.0,YES
0.4755,NO
0.4862,NO
0.4696,NO
0.485,NO
0.1238,NO
1.0,YES
0.1763,NO
1.0,YES
0.4988,NO
1.0,YES
0.4983,NO
0.5464,NO
0.5554,NO
0.6109,NO
0.7068,YES
0.4051,NO
0.5859,YES
0.1131,NO
0.1855,NO
0.744,YES
1.0,YES
1.0,YES
0.744,YES
0.257,NO
0.1131,NO
0.744,YES
0.3019,NO
0.744,YES
0.1322,NO
0.2807,NO
0.14,NO
0.2833,NO
0.1436,NO
1.0,YES
0.1131,NO
1.0,YES
0.3711,NO
0.7957,YES
0.2771,NO
0.457,NO
0.3911,NO
0.1856,NO
0.5865,YES
0.34,NO
0.5865,YES
0.2552,NO
0.3926,NO
0.362,NO
0.3776,NO
0.3776,NO
0.362,NO
0.3632,NO
0.2552,NO
0.362,NO
0.2128,NO
0.3673,NO
0.2198,NO
1.0,YES
0.9658,YES
0.9975,YES
0.2552,NO
0.3776,NO
0.2552,NO
0.3169,NO
0.2552,NO
0.2271,NO
0.2128,NO
0.2552,NO
0.16,NO
0.2932,NO
0.362,NO
0.272,NO
0.5999,NO
1.0,YES
1.0,YES
0.2452,NO
0.216,NO
0.2269,NO
0.2269,NO
1.0,YES
1.0,YES
0.2269,NO
0.1441,NO
0.2269,NO
0.0751,NO
0.3226,NO
0.3116,NO
0.3218,NO
1.0,YES
0.2269,NO
1.0,YES
0.216,NO
1.0,YES
0.216,NO
0.1441,NO
0.1441,NO
0.1084,NO
0.0728,NO
0.1763,NO
0.1441,NO
0.1763,NO
0.1105,NO
0.1793,NO
0.7752,YES
1.0,YES
1.0,YES
0.7752,YES
0.257,NO
0.1036,NO
0.7752,YES
0.3019,NO
0.7752,YES
0.2002,NO
0.4256,NO
0.4256,NO
0.4256,NO
0.1146,NO
1.0,YES
0.1052,NO
1.0,YES
0.3867,NO
1.0,YES
0.2887,NO
0.457,NO
0.2332,NO
0.2002,NO
0.5479,YES
0.2583,NO
0.4541,YES
1.0,YES
1.0,YES
0.2452,NO
0.143,NO
0.143,NO
0.245,NO
1.0,YES
1.0,YES
0.245,NO
0.2094,NO
0.245,NO
0.2094,NO
0.3489,NO
0.337,NO
0.3481,NO
1.0,YES
0.143,NO
1.0,YES
0.1366,NO
1.0,YES
0.1366,NO
0.2094,NO
0.2094,NO
0.2094,NO
0.2094,NO
0.2094,NO
0.2094,NO
0.245,NO
0.267,NO
0.2831,NO
0.106,NO
0.6139,NO
0.3471,NO
0.209,NO
0.2831,NO
0.2831,NO
0.1787,NO
1.0,YES
0.7077,NO
1.0,YES
0.2134,NO
0.2085,NO
0.1733,NO
0.2831,NO
0.4176,NO
0.2831,NO
0.3471,NO
0.2831,NO
0.2845,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.1553,NO
1.0,YES
1.0,YES
0.2452,NO
0.2282,NO
0.1897,NO
0.1955,NO
1.0,YES
1.0,YES
0.1955,NO
0.1102,NO
0.1955,NO
0.1102,NO
0.0526,NO
0.1013,NO
0.1215,NO
1.0,YES
0.1972,NO
1.0,YES
0.2282,NO
1.0,YES
0.2282,NO
0.1102,NO
0.1196,NO
0.1102,NO
0.1102,NO
0.1955,NO
0.1102,NO
0.1955,NO
0.0622,NO
0.1715,NO
0.2904,NO
0.3384,NO
0.3315,NO
0.4855,NO
0.1149,NO
0.1058,NO
0.4855,NO
0.8445,YES
0.4855,NO
1.0,YES
0.4072,NO
0.4072,NO
0.4072,NO
0.1438,NO
0.5985,NO
0.2886,NO
0.2112,NO
0.1296,NO
0.4715,NO
0.8156,YES
1.0,YES
1.0,YES
1.0,YES
0.4855,NO
0.6631,YES
0.4855,NO
